"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"DNK","Denmark","T","Total","TOTAL","Total","2039","2039",6199731,,
"DNK","Denmark","T","Total","TOTAL","Total","2040","2040",6212805,,
"DNK","Denmark","T","Total","TOTAL","Total","2041","2041",6225148,,
"DNK","Denmark","T","Total","TOTAL","Total","2042","2042",6236829,,
"DNK","Denmark","T","Total","TOTAL","Total","2043","2043",6247870,,
"DNK","Denmark","T","Total","TOTAL","Total","2044","2044",6258342,,
"DNK","Denmark","T","Total","TOTAL","Total","2045","2045",6268332,,
"FIN","Finland","W","Women","TOTAL","Total","2024","2024",2851476,,
"FIN","Finland","W","Women","TOTAL","Total","2025","2025",2852715,,
"FIN","Finland","W","Women","TOTAL","Total","2026","2026",2852308,,
"FIN","Finland","W","Women","TOTAL","Total","2027","2027",2850185,,
"FIN","Finland","W","Women","TOTAL","Total","2028","2028",2847145,,
"FIN","Finland","W","Women","TOTAL","Total","2029","2029",2843924,,
"FIN","Finland","W","Women","TOTAL","Total","2030","2030",2840460,,
"FIN","Finland","W","Women","TOTAL","Total","2031","2031",2836765,,
"FIN","Finland","W","Women","TOTAL","Total","2032","2032",2832865,,
"FIN","Finland","W","Women","TOTAL","Total","2033","2033",2828766,,
"FIN","Finland","W","Women","TOTAL","Total","2034","2034",2824850,,
"FIN","Finland","W","Women","TOTAL","Total","2035","2035",2821007,,
"FIN","Finland","W","Women","TOTAL","Total","2036","2036",2816593,,
"FIN","Finland","W","Women","TOTAL","Total","2037","2037",2811710,,
"FIN","Finland","W","Women","TOTAL","Total","2038","2038",2806411,,
"FIN","Finland","W","Women","TOTAL","Total","2039","2039",2800792,,
"FIN","Finland","W","Women","TOTAL","Total","2040","2040",2795064,,
"FIN","Finland","W","Women","TOTAL","Total","2041","2041",2789146,,
"FIN","Finland","W","Women","TOTAL","Total","2042","2042",2783023,,
"FIN","Finland","W","Women","TOTAL","Total","2043","2043",2776648,,
"FIN","Finland","W","Women","TOTAL","Total","2044","2044",2770051,,
"FIN","Finland","W","Women","TOTAL","Total","2045","2045",2763295,,
"FIN","Finland","M","Men","TOTAL","Total","2024","2024",2785013,,
"FIN","Finland","M","Men","TOTAL","Total","2025","2025",2789722,,
"FIN","Finland","M","Men","TOTAL","Total","2026","2026",2792167,,
"FIN","Finland","M","Men","TOTAL","Total","2027","2027",2792375,,
"FIN","Finland","M","Men","TOTAL","Total","2028","2028",2791347,,
"FIN","Finland","M","Men","TOTAL","Total","2029","2029",2789998,,
"FIN","Finland","M","Men","TOTAL","Total","2030","2030",2788318,,
"FIN","Finland","M","Men","TOTAL","Total","2031","2031",2786366,,
"FIN","Finland","M","Men","TOTAL","Total","2032","2032",2784192,,
"FIN","Finland","M","Men","TOTAL","Total","2033","2033",2781805,,
"FIN","Finland","M","Men","TOTAL","Total","2034","2034",2779480,,
"FIN","Finland","M","Men","TOTAL","Total","2035","2035",2777149,,
"FIN","Finland","M","Men","TOTAL","Total","2036","2036",2774378,,
"FIN","Finland","M","Men","TOTAL","Total","2037","2037",2771343,,
"FIN","Finland","M","Men","TOTAL","Total","2038","2038",2768096,,
"FIN","Finland","M","Men","TOTAL","Total","2039","2039",2764722,,
"FIN","Finland","M","Men","TOTAL","Total","2040","2040",2761437,,
"FIN","Finland","M","Men","TOTAL","Total","2041","2041",2758167,,
"FIN","Finland","M","Men","TOTAL","Total","2042","2042",2754842,,
"FIN","Finland","M","Men","TOTAL","Total","2043","2043",2751415,,
"FIN","Finland","M","Men","TOTAL","Total","2044","2044",2747879,,
"FIN","Finland","M","Men","TOTAL","Total","2045","2045",2744270,,
"FIN","Finland","T","Total","TOTAL","Total","2024","2024",5636489,,
"FIN","Finland","T","Total","TOTAL","Total","2025","2025",5642437,,
"FIN","Finland","T","Total","TOTAL","Total","2026","2026",5644475,,
"FIN","Finland","T","Total","TOTAL","Total","2027","2027",5642560,,
"FIN","Finland","T","Total","TOTAL","Total","2028","2028",5638492,,
"FIN","Finland","T","Total","TOTAL","Total","2029","2029",5633922,,
"FIN","Finland","T","Total","TOTAL","Total","2030","2030",5628778,,
"FIN","Finland","T","Total","TOTAL","Total","2031","2031",5623131,,
"FIN","Finland","T","Total","TOTAL","Total","2032","2032",5617057,,
"FIN","Finland","T","Total","TOTAL","Total","2033","2033",5610571,,
"FIN","Finland","T","Total","TOTAL","Total","2034","2034",5604330,,
"FIN","Finland","T","Total","TOTAL","Total","2035","2035",5598156,,
"FIN","Finland","T","Total","TOTAL","Total","2036","2036",5590971,,
"FIN","Finland","T","Total","TOTAL","Total","2037","2037",5583053,,
"FIN","Finland","T","Total","TOTAL","Total","2038","2038",5574507,,
"FIN","Finland","T","Total","TOTAL","Total","2039","2039",5565514,,
"FIN","Finland","T","Total","TOTAL","Total","2040","2040",5556501,,
"FIN","Finland","T","Total","TOTAL","Total","2041","2041",5547313,,
"FIN","Finland","T","Total","TOTAL","Total","2042","2042",5537865,,
"FIN","Finland","T","Total","TOTAL","Total","2043","2043",5528063,,
"FIN","Finland","T","Total","TOTAL","Total","2044","2044",5517930,,
"FIN","Finland","T","Total","TOTAL","Total","2045","2045",5507565,,
"FRA","France","W","Women","TOTAL","Total","2024","2024",35404029,,
"FRA","France","W","Women","TOTAL","Total","2025","2025",35497810,,
"FRA","France","W","Women","TOTAL","Total","2026","2026",35583337,,
"FRA","France","W","Women","TOTAL","Total","2027","2027",35661246,,
"FRA","France","W","Women","TOTAL","Total","2028","2028",35735700,,
"FRA","France","W","Women","TOTAL","Total","2029","2029",35810339,,
"FRA","France","W","Women","TOTAL","Total","2030","2030",35884520,,
"FRA","France","W","Women","TOTAL","Total","2031","2031",35958172,,
"FRA","France","W","Women","TOTAL","Total","2032","2032",36030443,,
"FRA","France","W","Women","TOTAL","Total","2033","2033",36101099,,
"FRA","France","W","Women","TOTAL","Total","2034","2034",36171352,,
"FRA","France","W","Women","TOTAL","Total","2035","2035",36240350,,
"FRA","France","W","Women","TOTAL","Total","2036","2036",36305929,,
"FRA","France","W","Women","TOTAL","Total","2037","2037",36365910,,
"FRA","France","W","Women","TOTAL","Total","2038","2038",36419179,,
"FRA","France","W","Women","TOTAL","Total","2039","2039",36464923,,
"FRA","France","W","Women","TOTAL","Total","2040","2040",36501752,,
"FRA","France","W","Women","TOTAL","Total","2041","2041",36529793,,
"FRA","France","W","Women","TOTAL","Total","2042","2042",36550324,,
"FRA","France","W","Women","TOTAL","Total","2043","2043",36563871,,
"FRA","France","W","Women","TOTAL","Total","2044","2044",36570554,,
"FRA","France","W","Women","TOTAL","Total","2045","2045",36571953,,
"FRA","France","M","Men","TOTAL","Total","2024","2024",33158984,,
"FRA","France","M","Men","TOTAL","Total","2025","2025",33245591,,
"FRA","France","M","Men","TOTAL","Total","2026","2026",33321525,,
"FRA","France","M","Men","TOTAL","Total","2027","2027",33387297,,
"FRA","France","M","Men","TOTAL","Total","2028","2028",33448156,,
"FRA","France","M","Men","TOTAL","Total","2029","2029",33508646,,
"FRA","France","M","Men","TOTAL","Total","2030","2030",33568160,,
"FRA","France","M","Men","TOTAL","Total","2031","2031",33626548,,
"FRA","France","M","Men","TOTAL","Total","2032","2032",33683371,,
"FRA","France","M","Men","TOTAL","Total","2033","2033",33738307,,
"FRA","France","M","Men","TOTAL","Total","2034","2034",33792534,,
"FRA","France","M","Men","TOTAL","Total","2035","2035",33846178,,
"FRA","France","M","Men","TOTAL","Total","2036","2036",33897786,,
"FRA","France","M","Men","TOTAL","Total","2037","2037",33945010,,
"FRA","France","M","Men","TOTAL","Total","2038","2038",33987084,,
"FRA","France","M","Men","TOTAL","Total","2039","2039",34024290,,
"FRA","France","M","Men","TOTAL","Total","2040","2040",34055568,,
"FRA","France","M","Men","TOTAL","Total","2041","2041",34080993,,
"FRA","France","M","Men","TOTAL","Total","2042","2042",34101969,,
"FRA","France","M","Men","TOTAL","Total","2043","2043",34118998,,
"FRA","France","M","Men","TOTAL","Total","2044","2044",34131908,,
"FRA","France","M","Men","TOTAL","Total","2045","2045",34141893,,
"FRA","France","T","Total","TOTAL","Total","2024","2024",68563013,,
"FRA","France","T","Total","TOTAL","Total","2025","2025",68743401,,
"FRA","France","T","Total","TOTAL","Total","2026","2026",68904862,,
"FRA","France","T","Total","TOTAL","Total","2027","2027",69048543,,
"FRA","France","T","Total","TOTAL","Total","2028","2028",69183856,,
"FRA","France","T","Total","TOTAL","Total","2029","2029",69318985,,
"FRA","France","T","Total","TOTAL","Total","2030","2030",69452680,,
"FRA","France","T","Total","TOTAL","Total","2031","2031",69584720,,
"FRA","France","T","Total","TOTAL","Total","2032","2032",69713814,,
"FRA","France","T","Total","TOTAL","Total","2033","2033",69839406,,
"FRA","France","T","Total","TOTAL","Total","2034","2034",69963886,,
"FRA","France","T","Total","TOTAL","Total","2035","2035",70086528,,
"FRA","France","T","Total","TOTAL","Total","2036","2036",70203715,,
"FRA","France","T","Total","TOTAL","Total","2037","2037",70310920,,
"FRA","France","T","Total","TOTAL","Total","2038","2038",70406263,,
"FRA","France","T","Total","TOTAL","Total","2039","2039",70489213,,
"FRA","France","T","Total","TOTAL","Total","2040","2040",70557320,,
"FRA","France","T","Total","TOTAL","Total","2041","2041",70610786,,
"FRA","France","T","Total","TOTAL","Total","2042","2042",70652293,,
"FRA","France","T","Total","TOTAL","Total","2043","2043",70682869,,
"FRA","France","T","Total","TOTAL","Total","2044","2044",70702462,,
"FRA","France","T","Total","TOTAL","Total","2045","2045",70713846,,
"DEU","Germany","W","Women","TOTAL","Total","2024","2024",43169392,,
"DEU","Germany","W","Women","TOTAL","Total","2025","2025",43196490,,
"DEU","Germany","W","Women","TOTAL","Total","2026","2026",43199259,,
"DEU","Germany","W","Women","TOTAL","Total","2027","2027",43176343,,
"DEU","Germany","W","Women","TOTAL","Total","2028","2028",43141773,,
"DEU","Germany","W","Women","TOTAL","Total","2029","2029",43110132,,
"DEU","Germany","W","Women","TOTAL","Total","2030","2030",43079784,,
"DEU","Germany","W","Women","TOTAL","Total","2031","2031",43050449,,
"DEU","Germany","W","Women","TOTAL","Total","2032","2032",43022512,,
"DEU","Germany","W","Women","TOTAL","Total","2033","2033",42996107,,
"DEU","Germany","W","Women","TOTAL","Total","2034","2034",42982732,,
"DEU","Germany","W","Women","TOTAL","Total","2035","2035",42979908,,
"DEU","Germany","W","Women","TOTAL","Total","2036","2036",42973796,,
"DEU","Germany","W","Women","TOTAL","Total","2037","2037",42964783,,
"DEU","Germany","W","Women","TOTAL","Total","2038","2038",42952529,,
"DEU","Germany","W","Women","TOTAL","Total","2039","2039",42937606,,
"DEU","Germany","W","Women","TOTAL","Total","2040","2040",42920841,,
"DEU","Germany","W","Women","TOTAL","Total","2041","2041",42901861,,
"DEU","Germany","W","Women","TOTAL","Total","2042","2042",42880609,,
"DEU","Germany","W","Women","TOTAL","Total","2043","2043",42857315,,
"DEU","Germany","W","Women","TOTAL","Total","2044","2044",42832143,,
"DEU","Germany","W","Women","TOTAL","Total","2045","2045",42806025,,
"DEU","Germany","M","Men","TOTAL","Total","2024","2024",41955343,,
"DEU","Germany","M","Men","TOTAL","Total","2025","2025",42062143,,
"DEU","Germany","M","Men","TOTAL","Total","2026","2026",42131130,,
"DEU","Germany","M","Men","TOTAL","Total","2027","2027",42161636,,
"DEU","Germany","M","Men","TOTAL","Total","2028","2028",42172817,,
"DEU","Germany","M","Men","TOTAL","Total","2029","2029",42184129,,
"DEU","Germany","M","Men","TOTAL","Total","2030","2030",42194036,,
"DEU","Germany","M","Men","TOTAL","Total","2031","2031",42202319,,
"DEU","Germany","M","Men","TOTAL","Total","2032","2032",42209139,,
"DEU","Germany","M","Men","TOTAL","Total","2033","2033",42214621,,
"DEU","Germany","M","Men","TOTAL","Total","2034","2034",42225532,,
"DEU","Germany","M","Men","TOTAL","Total","2035","2035",42239684,,
"DEU","Germany","M","Men","TOTAL","Total","2036","2036",42248745,,
"DEU","Germany","M","Men","TOTAL","Total","2037","2037",42253682,,
"DEU","Germany","M","Men","TOTAL","Total","2038","2038",42255578,,
"DEU","Germany","M","Men","TOTAL","Total","2039","2039",42255072,,
"DEU","Germany","M","Men","TOTAL","Total","2040","2040",42252109,,
"DEU","Germany","M","Men","TOTAL","Total","2041","2041",42246729,,
"DEU","Germany","M","Men","TOTAL","Total","2042","2042",42239103,,
"DEU","Germany","M","Men","TOTAL","Total","2043","2043",42229476,,
"DEU","Germany","M","Men","TOTAL","Total","2044","2044",42218134,,
"DEU","Germany","M","Men","TOTAL","Total","2045","2045",42206587,,
"DEU","Germany","T","Total","TOTAL","Total","2024","2024",85124735,,
"DEU","Germany","T","Total","TOTAL","Total","2025","2025",85258633,,
"DEU","Germany","T","Total","TOTAL","Total","2026","2026",85330389,,
"DEU","Germany","T","Total","TOTAL","Total","2027","2027",85337979,,
"DEU","Germany","T","Total","TOTAL","Total","2028","2028",85314590,,
"DEU","Germany","T","Total","TOTAL","Total","2029","2029",85294261,,
"DEU","Germany","T","Total","TOTAL","Total","2030","2030",85273820,,
"DEU","Germany","T","Total","TOTAL","Total","2031","2031",85252768,,
"DEU","Germany","T","Total","TOTAL","Total","2032","2032",85231651,,
"DEU","Germany","T","Total","TOTAL","Total","2033","2033",85210728,,
"DEU","Germany","T","Total","TOTAL","Total","2034","2034",85208264,,
"DEU","Germany","T","Total","TOTAL","Total","2035","2035",85219592,,
"DEU","Germany","T","Total","TOTAL","Total","2036","2036",85222541,,
"DEU","Germany","T","Total","TOTAL","Total","2037","2037",85218465,,
"DEU","Germany","T","Total","TOTAL","Total","2038","2038",85208107,,
"DEU","Germany","T","Total","TOTAL","Total","2039","2039",85192678,,
"DEU","Germany","T","Total","TOTAL","Total","2040","2040",85172950,,
"DEU","Germany","T","Total","TOTAL","Total","2041","2041",85148590,,
"DEU","Germany","T","Total","TOTAL","Total","2042","2042",85119712,,
"DEU","Germany","T","Total","TOTAL","Total","2043","2043",85086791,,
"DEU","Germany","T","Total","TOTAL","Total","2044","2044",85050277,,
"DEU","Germany","T","Total","TOTAL","Total","2045","2045",85012612,,
"GRC","Greece","W","Women","TOTAL","Total","2024","2024",5290643,,
"GRC","Greece","W","Women","TOTAL","Total","2025","2025",5263883,,
"GRC","Greece","W","Women","TOTAL","Total","2026","2026",5236073,,
"GRC","Greece","W","Women","TOTAL","Total","2027","2027",5207300,,
"GRC","Greece","W","Women","TOTAL","Total","2028","2028",5178422,,
"GRC","Greece","W","Women","TOTAL","Total","2029","2029",5150151,,
"GRC","Greece","W","Women","TOTAL","Total","2030","2030",5122440,,
"GRC","Greece","W","Women","TOTAL","Total","2031","2031",5095319,,
"GRC","Greece","W","Women","TOTAL","Total","2032","2032",5068877,,
"GRC","Greece","W","Women","TOTAL","Total","2033","2033",5042992,,
"GRC","Greece","W","Women","TOTAL","Total","2034","2034",5017578,,
"GRC","Greece","W","Women","TOTAL","Total","2035","2035",4992365,,
"GRC","Greece","W","Women","TOTAL","Total","2036","2036",4967063,,
"GRC","Greece","W","Women","TOTAL","Total","2037","2037",4941928,,
"GRC","Greece","W","Women","TOTAL","Total","2038","2038",4916848,,
"GRC","Greece","W","Women","TOTAL","Total","2039","2039",4891713,,
"GRC","Greece","W","Women","TOTAL","Total","2040","2040",4866508,,
"GRC","Greece","W","Women","TOTAL","Total","2041","2041",4841074,,
"GRC","Greece","W","Women","TOTAL","Total","2042","2042",4815319,,
"GRC","Greece","W","Women","TOTAL","Total","2043","2043",4789139,,
"GRC","Greece","W","Women","TOTAL","Total","2044","2044",4762498,,
"GRC","Greece","W","Women","TOTAL","Total","2045","2045",4735305,,
"GRC","Greece","M","Men","TOTAL","Total","2024","2024",5055325,,
"GRC","Greece","M","Men","TOTAL","Total","2025","2025",5029431,,
"GRC","Greece","M","Men","TOTAL","Total","2026","2026",5001590,,
"GRC","Greece","M","Men","TOTAL","Total","2027","2027",4971871,,
"GRC","Greece","M","Men","TOTAL","Total","2028","2028",4941442,,
"GRC","Greece","M","Men","TOTAL","Total","2029","2029",4911352,,
"GRC","Greece","M","Men","TOTAL","Total","2030","2030",4881599,,
"GRC","Greece","M","Men","TOTAL","Total","2031","2031",4852283,,
"GRC","Greece","M","Men","TOTAL","Total","2032","2032",4823563,,
"GRC","Greece","M","Men","TOTAL","Total","2033","2033",4795371,,
"GRC","Greece","M","Men","TOTAL","Total","2034","2034",4767631,,
"GRC","Greece","M","Men","TOTAL","Total","2035","2035",4740236,,
"GRC","Greece","M","Men","TOTAL","Total","2036","2036",4713064,,
"GRC","Greece","M","Men","TOTAL","Total","2037","2037",4686356,,
"GRC","Greece","M","Men","TOTAL","Total","2038","2038",4660106,,
"GRC","Greece","M","Men","TOTAL","Total","2039","2039",4634205,,
"GRC","Greece","M","Men","TOTAL","Total","2040","2040",4608680,,
"GRC","Greece","M","Men","TOTAL","Total","2041","2041",4583378,,
"GRC","Greece","M","Men","TOTAL","Total","2042","2042",4558100,,
"GRC","Greece","M","Men","TOTAL","Total","2043","2043",4532758,,
"GRC","Greece","M","Men","TOTAL","Total","2044","2044",4507323,,
"GRC","Greece","M","Men","TOTAL","Total","2045","2045",4481724,,
"GRC","Greece","T","Total","TOTAL","Total","2024","2024",10345968,,
"GRC","Greece","T","Total","TOTAL","Total","2025","2025",10293314,,
"GRC","Greece","T","Total","TOTAL","Total","2026","2026",10237663,,
"GRC","Greece","T","Total","TOTAL","Total","2027","2027",10179171,,
"GRC","Greece","T","Total","TOTAL","Total","2028","2028",10119864,,
"GRC","Greece","T","Total","TOTAL","Total","2029","2029",10061503,,
"GRC","Greece","T","Total","TOTAL","Total","2030","2030",10004039,,
"GRC","Greece","T","Total","TOTAL","Total","2031","2031",9947602,,
"GRC","Greece","T","Total","TOTAL","Total","2032","2032",9892440,,
"GRC","Greece","T","Total","TOTAL","Total","2033","2033",9838363,,
"GRC","Greece","T","Total","TOTAL","Total","2034","2034",9785209,,
"GRC","Greece","T","Total","TOTAL","Total","2035","2035",9732601,,
"GRC","Greece","T","Total","TOTAL","Total","2036","2036",9680127,,
"GRC","Greece","T","Total","TOTAL","Total","2037","2037",9628284,,
"GRC","Greece","T","Total","TOTAL","Total","2038","2038",9576954,,
"GRC","Greece","T","Total","TOTAL","Total","2039","2039",9525918,,
